odtItemId,odtId,odtOrdenId,odtDescripcion,productoId,codigoInterno,nombre,cantidad,estado,obs
3512,4910,8908,OT #14870 — No hay,3212,MK-214,PANAL DE TEXTURAS,1,Pendiente,
3513,4829,8910,OT #14627 — No hay,10005,MK-309B,SET CUADRADOS SENSORIALES PARA MANOS Y PIES 14 PIEZAS,1,Pendiente,
3515,4786,8917,OT #14546 — No hay,10121,MK-600E,ESPEJO SIN PASAMANOS 130X70 CM,3,Pendiente,
3516,4932,8929,OT #14906 — No hay,8111,MK-217-B,BLOQUES DE CONSTRUCCION,1,Pendiente,
3519,4932,8929,OT #14906 — No hay,8105,MK-237,SET PSICOMOTRICIDAD CENTRO PISCINA 160x160x90 CM (6 PIEZAS),2,Pendiente,
3520,4950,8940,OT #14939 — Proviene de interno : 14608 16 dÃ­as hÃ¡biles para entrega,10104,MK-508B,BANCOS CURVO PARA EQUILIBRIO - 2 PIEZAS,1,Pendiente,
3521,4950,8940,OT #14939 — Proviene de interno : 14608 16 dÃ­as hÃ¡biles para entrega,1977,MK-338A,GIMNASIO DE EQUILIBRIO CON OBSTACULOS NIVEL 3 (8 PIEZAS),1,Pendiente,
3522,4950,8940,OT #14939 — Proviene de interno : 14608 16 dÃ­as hÃ¡biles para entrega,11584,MK-99,GIMNASIO INTERACTIVO,1,Pendiente,
3523,4950,8940,OT #14939 — Proviene de interno : 14608 16 dÃ­as hÃ¡biles para entrega,2966,MK-196,GIMNASIO SENSORIAL DE GATEO 2 (5 PIEZAS),1,Pendiente,
3524,4877,8942,OT #14738 — TIEMPO DE DESPACHO 15 DIAS HABILES -,10356,MK-135,CENTRO RECREATIVO DE GATEO 10 PIEZAS,1,Pendiente,COMPRAS AGILES 35 DIAS HABILES (RECEPCION HASTA EL 17-02-2022)
3525,4877,8942,OT #14738 — TIEMPO DE DESPACHO 15 DIAS HABILES -,11584,MK-99,GIMNASIO INTERACTIVO,1,Pendiente,COMPRAS AGILES 35 DIAS HABILES (RECEPCION HASTA EL 17-02-2022)
3526,4953,8941,OT #14945 — No hay,109,MK-07,ARCO DE ESTIMULACION 150x60 CMS,1,Pendiente,COMPRA AGIL 30 DIAS HABILES
3527,4953,8941,OT #14945 — No hay,10104,MK-508B,BANCOS CURVO PARA EQUILIBRIO - 2 PIEZAS,2,Pendiente,COMPRA AGIL 30 DIAS HABILES
3528,4929,8949,OT #14898 — No hay,119,MK-13,CENTRO DE PSICOMOTRICIDAD CALA,2,Pendiente,
3529,4916,8951,OT #14880 — No hay,9375,MK-001,COBERTOR CUNA 110X100 CMS.,3,Pendiente,
3533,4994,8963,OT #15026 — No hay,737,MK-190,BOWLING GIGANTE (8 PIEZAS),1,Pendiente,entrega 30 dias habiles
3535,4994,8963,OT #15026 — No hay,3332,MK-41B,POUF PERA PREESCOLAR,1,Pendiente,entrega 30 dias habiles
3538,4994,8963,OT #15026 — No hay,3425,MK-222,SAQUITOS SENSORIAL OLFATIVO (6 PIEZAS),2,Pendiente,entrega 30 dias habiles
3540,4993,8964,OT #15020 — No hay,737,MK-190,BOWLING GIGANTE (8 PIEZAS),1,Pendiente,entrega 30 dias habiles
3542,4993,8964,OT #15020 — No hay,3332,MK-41B,POUF PERA PREESCOLAR,1,Pendiente,entrega 30 dias habiles
3545,4993,8964,OT #15020 — No hay,3425,MK-222,SAQUITOS SENSORIAL OLFATIVO (6 PIEZAS),2,Pendiente,entrega 30 dias habiles
3547,4989,8966,OT #15014 — No hay,737,MK-190,BOWLING GIGANTE (8 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3548,4989,8966,OT #15014 — No hay,1303,MK-144B,CAJA SENSORIAL,1,Pendiente,ENTREGA 30 DIAS HABILES
3549,4989,8966,OT #15014 — No hay,4277,MK-253,CAMINO CON TEXTURAS (5 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3550,4989,8966,OT #15014 — No hay,377,MK-358,CUBO DE VESTIR,1,Pendiente,ENTREGA 30 DIAS HABILES
3551,4989,8966,OT #15014 — No hay,3412,MK-251,CUBO DIDÃCTICO DE CIERRES ,1,Pendiente,ENTREGA 30 DIAS HABILES
3552,4989,8966,OT #15014 — No hay,7196,MK-15D,ESCALERA 60x50x30 cms,1,Pendiente,ENTREGA 30 DIAS HABILES
3554,4989,8966,OT #15014 — No hay,8871,MK-507,JUEGO DE LANZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3556,4989,8966,OT #15014 — No hay,3332,MK-41B,POUF PERA PREESCOLAR,1,Pendiente,ENTREGA 30 DIAS HABILES
3559,4989,8966,OT #15014 — No hay,3425,MK-222,SAQUITOS SENSORIAL OLFATIVO (6 PIEZAS),2,Pendiente,ENTREGA 30 DIAS HABILES
3561,4989,8966,OT #15014 — No hay,2930,MK-207,TABLA O SCOOTER DESLIZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3562,5001,8967,OT #15037 — No hay,737,MK-190,BOWLING GIGANTE (8 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3563,5001,8967,OT #15037 — No hay,1303,MK-144B,CAJA SENSORIAL,1,Pendiente,ENTREGA 30 DIAS HABILES
3564,5001,8967,OT #15037 — No hay,4277,MK-253,CAMINO CON TEXTURAS (5 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3565,5001,8967,OT #15037 — No hay,377,MK-358,CUBO DE VESTIR,1,Pendiente,ENTREGA 30 DIAS HABILES
3566,5001,8967,OT #15037 — No hay,3412,MK-251,CUBO DIDÃCTICO DE CIERRES ,1,Pendiente,ENTREGA 30 DIAS HABILES
3567,5001,8967,OT #15037 — No hay,7196,MK-15D,ESCALERA 60x50x30 cms,1,Pendiente,ENTREGA 30 DIAS HABILES
3569,5001,8967,OT #15037 — No hay,8871,MK-507,JUEGO DE LANZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3571,5001,8967,OT #15037 — No hay,3332,MK-41B,POUF PERA PREESCOLAR,1,Pendiente,ENTREGA 30 DIAS HABILES
3574,5001,8967,OT #15037 — No hay,3425,MK-222,SAQUITOS SENSORIAL OLFATIVO (6 PIEZAS),2,Pendiente,ENTREGA 30 DIAS HABILES
3576,5001,8967,OT #15037 — No hay,2930,MK-207,TABLA O SCOOTER DESLIZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3577,4996,8968,OT #15028 — No hay,737,MK-190,BOWLING GIGANTE (8 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3578,4996,8968,OT #15028 — No hay,1303,MK-144B,CAJA SENSORIAL,1,Pendiente,ENTREGA 30 DIAS HABILES
3579,4996,8968,OT #15028 — No hay,4277,MK-253,CAMINO CON TEXTURAS (5 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3580,4996,8968,OT #15028 — No hay,377,MK-358,CUBO DE VESTIR,1,Pendiente,ENTREGA 30 DIAS HABILES
3581,4996,8968,OT #15028 — No hay,3412,MK-251,CUBO DIDÃCTICO DE CIERRES ,1,Pendiente,ENTREGA 30 DIAS HABILES
3582,4996,8968,OT #15028 — No hay,7196,MK-15D,ESCALERA 60x50x30 cms,1,Pendiente,ENTREGA 30 DIAS HABILES
3584,4996,8968,OT #15028 — No hay,8871,MK-507,JUEGO DE LANZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3586,4996,8968,OT #15028 — No hay,3332,MK-41B,POUF PERA PREESCOLAR,1,Pendiente,ENTREGA 30 DIAS HABILES
3589,4996,8968,OT #15028 — No hay,3425,MK-222,SAQUITOS SENSORIAL OLFATIVO (6 PIEZAS),2,Pendiente,ENTREGA 30 DIAS HABILES
3591,4996,8968,OT #15028 — No hay,2930,MK-207,TABLA O SCOOTER DESLIZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3592,5000,8970,OT #15036 — No hay,737,MK-190,BOWLING GIGANTE (8 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3593,5000,8970,OT #15036 — No hay,1303,MK-144B,CAJA SENSORIAL,1,Pendiente,ENTREGA 30 DIAS HABILES
3594,5000,8970,OT #15036 — No hay,4277,MK-253,CAMINO CON TEXTURAS (5 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3595,5000,8970,OT #15036 — No hay,377,MK-358,CUBO DE VESTIR,1,Pendiente,ENTREGA 30 DIAS HABILES
3596,5000,8970,OT #15036 — No hay,3412,MK-251,CUBO DIDÃCTICO DE CIERRES ,1,Pendiente,ENTREGA 30 DIAS HABILES
3597,5000,8970,OT #15036 — No hay,7196,MK-15D,ESCALERA 60x50x30 cms,1,Pendiente,ENTREGA 30 DIAS HABILES
3599,5000,8970,OT #15036 — No hay,8871,MK-507,JUEGO DE LANZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3601,5000,8970,OT #15036 — No hay,3332,MK-41B,POUF PERA PREESCOLAR,1,Pendiente,ENTREGA 30 DIAS HABILES
3604,5000,8970,OT #15036 — No hay,3425,MK-222,SAQUITOS SENSORIAL OLFATIVO (6 PIEZAS),2,Pendiente,ENTREGA 30 DIAS HABILES
3606,5000,8970,OT #15036 — No hay,2930,MK-207,TABLA O SCOOTER DESLIZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3607,4995,8972,OT #15027 — No hay,737,MK-190,BOWLING GIGANTE (8 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3608,4995,8972,OT #15027 — No hay,1303,MK-144B,CAJA SENSORIAL,1,Pendiente,ENTREGA 30 DIAS HABILES
3609,4995,8972,OT #15027 — No hay,4277,MK-253,CAMINO CON TEXTURAS (5 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3610,4995,8972,OT #15027 — No hay,377,MK-358,CUBO DE VESTIR,1,Pendiente,ENTREGA 30 DIAS HABILES
3611,4995,8972,OT #15027 — No hay,3412,MK-251,CUBO DIDÃCTICO DE CIERRES ,1,Pendiente,ENTREGA 30 DIAS HABILES
3612,4995,8972,OT #15027 — No hay,7196,MK-15D,ESCALERA 60x50x30 cms,1,Pendiente,ENTREGA 30 DIAS HABILES
3614,4995,8972,OT #15027 — No hay,8871,MK-507,JUEGO DE LANZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3616,4995,8972,OT #15027 — No hay,3332,MK-41B,POUF PERA PREESCOLAR,1,Pendiente,ENTREGA 30 DIAS HABILES
3619,4995,8972,OT #15027 — No hay,3425,MK-222,SAQUITOS SENSORIAL OLFATIVO (6 PIEZAS),2,Pendiente,ENTREGA 30 DIAS HABILES
3621,4995,8972,OT #15027 — No hay,2930,MK-207,TABLA O SCOOTER DESLIZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3622,4998,8973,OT #15031 — No hay,737,MK-190,BOWLING GIGANTE (8 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3623,4998,8973,OT #15031 — No hay,1303,MK-144B,CAJA SENSORIAL,1,Pendiente,ENTREGA 30 DIAS HABILES
3624,4998,8973,OT #15031 — No hay,4277,MK-253,CAMINO CON TEXTURAS (5 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3625,4998,8973,OT #15031 — No hay,377,MK-358,CUBO DE VESTIR,1,Pendiente,ENTREGA 30 DIAS HABILES
3626,4998,8973,OT #15031 — No hay,3412,MK-251,CUBO DIDÃCTICO DE CIERRES ,1,Pendiente,ENTREGA 30 DIAS HABILES
3627,4998,8973,OT #15031 — No hay,7196,MK-15D,ESCALERA 60x50x30 cms,1,Pendiente,ENTREGA 30 DIAS HABILES
3629,4998,8973,OT #15031 — No hay,8871,MK-507,JUEGO DE LANZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3631,4998,8973,OT #15031 — No hay,3332,MK-41B,POUF PERA PREESCOLAR,1,Pendiente,ENTREGA 30 DIAS HABILES
3634,4998,8973,OT #15031 — No hay,3425,MK-222,SAQUITOS SENSORIAL OLFATIVO (6 PIEZAS),2,Pendiente,ENTREGA 30 DIAS HABILES
3636,4998,8973,OT #15031 — No hay,2930,MK-207,TABLA O SCOOTER DESLIZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3637,4992,8974,OT #15017 — No hay,737,MK-190,BOWLING GIGANTE (8 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3638,4992,8974,OT #15017 — No hay,1303,MK-144B,CAJA SENSORIAL,1,Pendiente,ENTREGA 30 DIAS HABILES
3639,4992,8974,OT #15017 — No hay,4277,MK-253,CAMINO CON TEXTURAS (5 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3640,4992,8974,OT #15017 — No hay,377,MK-358,CUBO DE VESTIR,1,Pendiente,ENTREGA 30 DIAS HABILES
3641,4992,8974,OT #15017 — No hay,3412,MK-251,CUBO DIDÃCTICO DE CIERRES ,1,Pendiente,ENTREGA 30 DIAS HABILES
3642,4992,8974,OT #15017 — No hay,7196,MK-15D,ESCALERA 60x50x30 cms,1,Pendiente,ENTREGA 30 DIAS HABILES
3644,4992,8974,OT #15017 — No hay,8871,MK-507,JUEGO DE LANZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3646,4992,8974,OT #15017 — No hay,3332,MK-41B,POUF PERA PREESCOLAR,1,Pendiente,ENTREGA 30 DIAS HABILES
3649,4992,8974,OT #15017 — No hay,3425,MK-222,SAQUITOS SENSORIAL OLFATIVO (6 PIEZAS),2,Pendiente,ENTREGA 30 DIAS HABILES
3651,4992,8974,OT #15017 — No hay,2930,MK-207,TABLA O SCOOTER DESLIZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3652,4944,8975,OT #14931 — TIEMPO DE ENTREGA 12 DIAS HABILES -,3605,JUEGPLAS1507,BARRAS DANZAS CLASICAS,6,Pendiente,3 BARRAS FIJAS Y 3 BARRAS CON RUEDAS. DE 2 METROS
3653,4999,8979,OT #15033 — No hay,737,MK-190,BOWLING GIGANTE (8 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3654,4999,8979,OT #15033 — No hay,1303,MK-144B,CAJA SENSORIAL,1,Pendiente,ENTREGA 30 DIAS HABILES
3655,4999,8979,OT #15033 — No hay,4277,MK-253,CAMINO CON TEXTURAS (5 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3656,4999,8979,OT #15033 — No hay,377,MK-358,CUBO DE VESTIR,1,Pendiente,ENTREGA 30 DIAS HABILES
3657,4999,8979,OT #15033 — No hay,3412,MK-251,CUBO DIDÃCTICO DE CIERRES ,1,Pendiente,ENTREGA 30 DIAS HABILES
3658,4999,8979,OT #15033 — No hay,7196,MK-15D,ESCALERA 60x50x30 cms,1,Pendiente,ENTREGA 30 DIAS HABILES
3660,4999,8979,OT #15033 — No hay,8871,MK-507,JUEGO DE LANZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3662,4999,8979,OT #15033 — No hay,3332,MK-41B,POUF PERA PREESCOLAR,1,Pendiente,ENTREGA 30 DIAS HABILES
3665,4999,8979,OT #15033 — No hay,3425,MK-222,SAQUITOS SENSORIAL OLFATIVO (6 PIEZAS),2,Pendiente,ENTREGA 30 DIAS HABILES
3667,4999,8979,OT #15033 — No hay,2930,MK-207,TABLA O SCOOTER DESLIZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3668,4997,8980,OT #15029 — No hay,737,MK-190,BOWLING GIGANTE (8 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3669,4997,8980,OT #15029 — No hay,1303,MK-144B,CAJA SENSORIAL,1,Pendiente,ENTREGA 30 DIAS HABILES
3670,4997,8980,OT #15029 — No hay,4277,MK-253,CAMINO CON TEXTURAS (5 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3671,4997,8980,OT #15029 — No hay,377,MK-358,CUBO DE VESTIR,1,Pendiente,ENTREGA 30 DIAS HABILES
3672,4997,8980,OT #15029 — No hay,3412,MK-251,CUBO DIDÃCTICO DE CIERRES ,1,Pendiente,ENTREGA 30 DIAS HABILES
3673,4997,8980,OT #15029 — No hay,7196,MK-15D,ESCALERA 60x50x30 cms,1,Pendiente,ENTREGA 30 DIAS HABILES
3675,4997,8980,OT #15029 — No hay,8871,MK-507,JUEGO DE LANZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3677,4997,8980,OT #15029 — No hay,3332,MK-41B,POUF PERA PREESCOLAR,1,Pendiente,ENTREGA 30 DIAS HABILES
3680,4997,8980,OT #15029 — No hay,3425,MK-222,SAQUITOS SENSORIAL OLFATIVO (6 PIEZAS),2,Pendiente,ENTREGA 30 DIAS HABILES
3682,4997,8980,OT #15029 — No hay,2930,MK-207,TABLA O SCOOTER DESLIZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3689,5045,8987,OT #15124 — No hay,737,MK-190,BOWLING GIGANTE (8 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3690,5045,8987,OT #15124 — No hay,1303,MK-144B,CAJA SENSORIAL,1,Pendiente,ENTREGA 30 DIAS HABILES
3691,5045,8987,OT #15124 — No hay,4277,MK-253,CAMINO CON TEXTURAS (5 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3692,5045,8987,OT #15124 — No hay,377,MK-358,CUBO DE VESTIR,1,Pendiente,ENTREGA 30 DIAS HABILES
3693,5045,8987,OT #15124 — No hay,3412,MK-251,CUBO DIDÃCTICO DE CIERRES ,1,Pendiente,ENTREGA 30 DIAS HABILES
3694,5045,8987,OT #15124 — No hay,7196,MK-15D,ESCALERA 60x50x30 cms,1,Pendiente,ENTREGA 30 DIAS HABILES
3696,5045,8987,OT #15124 — No hay,8871,MK-507,JUEGO DE LANZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3698,5045,8987,OT #15124 — No hay,3332,MK-41B,POUF PERA PREESCOLAR,1,Pendiente,ENTREGA 30 DIAS HABILES
3701,5045,8987,OT #15124 — No hay,3425,MK-222,SAQUITOS SENSORIAL OLFATIVO (6 PIEZAS),2,Pendiente,ENTREGA 30 DIAS HABILES
3703,5045,8987,OT #15124 — No hay,2930,MK-207,TABLA O SCOOTER DESLIZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3704,5046,8988,OT #15126 — No hay,737,MK-190,BOWLING GIGANTE (8 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3705,5046,8988,OT #15126 — No hay,1303,MK-144B,CAJA SENSORIAL,1,Pendiente,ENTREGA 30 DIAS HABILES
3706,5046,8988,OT #15126 — No hay,4277,MK-253,CAMINO CON TEXTURAS (5 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3707,5046,8988,OT #15126 — No hay,377,MK-358,CUBO DE VESTIR,1,Pendiente,ENTREGA 30 DIAS HABILES
3708,5046,8988,OT #15126 — No hay,3412,MK-251,CUBO DIDÃCTICO DE CIERRES ,1,Pendiente,ENTREGA 30 DIAS HABILES
3709,5046,8988,OT #15126 — No hay,7196,MK-15D,ESCALERA 60x50x30 cms,1,Pendiente,ENTREGA 30 DIAS HABILES
3711,5046,8988,OT #15126 — No hay,8871,MK-507,JUEGO DE LANZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3713,5046,8988,OT #15126 — No hay,3332,MK-41B,POUF PERA PREESCOLAR,1,Pendiente,ENTREGA 30 DIAS HABILES
3716,5046,8988,OT #15126 — No hay,3425,MK-222,SAQUITOS SENSORIAL OLFATIVO (6 PIEZAS),2,Pendiente,ENTREGA 30 DIAS HABILES
3718,5046,8988,OT #15126 — No hay,2930,MK-207,TABLA O SCOOTER DESLIZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3719,5047,8989,OT #15127 — No hay,737,MK-190,BOWLING GIGANTE (8 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3720,5047,8989,OT #15127 — No hay,1303,MK-144B,CAJA SENSORIAL,1,Pendiente,ENTREGA 30 DIAS HABILES
3721,5047,8989,OT #15127 — No hay,4277,MK-253,CAMINO CON TEXTURAS (5 PIEZAS),1,Pendiente,ENTREGA 30 DIAS HABILES
3722,5047,8989,OT #15127 — No hay,377,MK-358,CUBO DE VESTIR,1,Pendiente,ENTREGA 30 DIAS HABILES
3723,5047,8989,OT #15127 — No hay,3412,MK-251,CUBO DIDÃCTICO DE CIERRES ,1,Pendiente,ENTREGA 30 DIAS HABILES
3724,5047,8989,OT #15127 — No hay,7196,MK-15D,ESCALERA 60x50x30 cms,1,Pendiente,ENTREGA 30 DIAS HABILES
3726,5047,8989,OT #15127 — No hay,8871,MK-507,JUEGO DE LANZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3728,5047,8989,OT #15127 — No hay,3332,MK-41B,POUF PERA PREESCOLAR,1,Pendiente,ENTREGA 30 DIAS HABILES
3731,5047,8989,OT #15127 — No hay,3425,MK-222,SAQUITOS SENSORIAL OLFATIVO (6 PIEZAS),2,Pendiente,ENTREGA 30 DIAS HABILES
3733,5047,8989,OT #15127 — No hay,2930,MK-207,TABLA O SCOOTER DESLIZAMIENTO,1,Pendiente,ENTREGA 30 DIAS HABILES
3734,5131,8991,OT #15300 — No hay,10121,MK-600E,ESPEJO SIN PASAMANOS 130X70 CM,1,Pendiente,COMPRA AGIL ENTREGA 30 DIAS HABILES 
3736,5275,8992,OT #15579 — No hay,1301,MK-124,RULO PLEGABLE,1,Pendiente,
3737,4965,8993,OT #14962 — No hay,109,MK-07,ARCO DE ESTIMULACION 150x60 CMS,2,Pendiente,
3740,4965,8993,OT #14962 — No hay,4277,MK-253,CAMINO CON TEXTURAS (5 PIEZAS),1,Pendiente,
3741,4965,8993,OT #14962 — No hay,693,MK-102,TEATRO DE TITERES,1,Pendiente,
3742,5200,8995,OT #15431 — No hay,4386,MK-257,ATRAPA COLITAS ,2,Pendiente,
3743,5200,8995,OT #15431 — No hay,10104,MK-508B,BANCOS CURVO PARA EQUILIBRIO - 2 PIEZAS,2,Pendiente,
3744,5200,8995,OT #15431 — No hay,10347,MK-268K,BANDA ELASTICA DE MOVIMIENTO,1,Pendiente,
3745,5200,8995,OT #15431 — No hay,5751,MK-500,BARRA DE EQUILIBRIO 320x12x23 CM,1,Pendiente,
3746,5200,8995,OT #15431 — No hay,2556,MK-193,CILINDRO 100x25 CM,1,Pendiente,
3747,5200,8995,OT #15431 — No hay,3035,MK-259,CINTURÃ“N PARA FISIOTERAPIA,1,Pendiente,
3748,5200,8995,OT #15431 — No hay,1023,MK-61,COLUMPIO VESTIBULADOR FLEXOR 1 PIEZA,1,Pendiente,
3749,5200,8995,OT #15431 — No hay,4657,MK-209_1,CUÃ‘A KINESICA 50x50x20 CMS,1,Pendiente,
3750,5200,8995,OT #15431 — No hay,5987,MK-330,CUÃ‘A TERAPEUTICA 60x50x30 CMS,1,Pendiente,
3751,5200,8995,OT #15431 — No hay,3337,MK-255,CUNCUNA CON ESPEJOS 5 CUERPOS,1,Pendiente,
3752,4826,8997,OT #14621 — No hay,116,MK-10,CENTRO DE ESTIMULACION MOTRIZ,1,Pendiente,VENTA FALABELLA
3753,5006,8999,OT #15052 — No hay,5751,MK-500,BARRA DE EQUILIBRIO 320x12x23 CM,1,Pendiente,
3756,4833,9005,OT #14820 — No hay,3795,MK-143B,CHALECO CON PESO,1,Pendiente,
3758,4975,9006,OT #14981 — No hay,6817,MK-01,PISCINA SENSORIAL REDONDA 130x40 CM ,1,Pendiente,COLOR ROJO
3759,4943,9010,OT #14928 — No hay,7722,MK-601D,PISCINA SENSORIAL CUADRADA 130 X 130 X 40 CMS,1,Pendiente,
3760,4943,9010,OT #14928 — No hay,912,MK-72,SET DE GATEO 4 PIEZAS,1,Pendiente,
3761,4867,9014,OT #14722 — No hay,1312,MK-216,BANCA SUECA,1,Pendiente,
3762,4830,8734,OT #14833 — Tiempo de entrega 20 dÃ­as corridos,8091,MK-330C,CUÃ‘A 35X35X15 CMS,1,Pendiente,
3763,4954,9017,OT #14946 — No hay,5086,MK-293,KIT CUBOS 15X15 CM (8 PIEZAS),1,Pendiente,
3764,4954,9017,OT #14946 — No hay,2978,MK-206B,SET CUERPOS GEOMÃ‰TRICOS (10 PIEZAS),1,Pendiente,
3766,4928,9032,OT #14894 — No hay,1023,MK-61,COLUMPIO VESTIBULADOR FLEXOR 1 PIEZA,1,Pendiente,
3767,4928,9032,OT #14894 — No hay,1019,MK-60,COLUMPIO VESTIBULADOR MUDADOR 96x66x10 CMS - 1 PIEZA,1,Pendiente,
3768,4928,9032,OT #14894 — No hay,1016,MK-59,COLUMPIO VESTIBULADOR ROLLO COLUMPIO - 1 PIEZA,1,Pendiente,
3769,4959,9034,OT #14953 — No hay,737,MK-190,BOWLING GIGANTE (8 PIEZAS),1,Pendiente,COMPRA AGIL - ENTREGA 28-02-2021
3770,4959,9034,OT #14953 — No hay,1303,MK-144B,CAJA SENSORIAL,1,Pendiente,COMPRA AGIL - ENTREGA 28-02-2021
3772,4959,9034,OT #14953 — No hay,3425,MK-222,SAQUITOS SENSORIAL OLFATIVO (6 PIEZAS),1,Pendiente,COMPRA AGIL - ENTREGA 28-02-2021
3776,4979,9044,OT #14990 — No hay,9163,MK-256B,CUBO DE MOVIMIENTO CON TARJETAS 20X20 CM,1,Pendiente,ENTREGA 45 DIAS HABILES
3777,4979,9044,OT #14990 — No hay,1231,MK-307E,MURO ESCALADA 2,1,Pendiente,ENTREGA 45 DIAS HABILES
3778,4914,9048,OT #14876 — No hay,119,MK-13,CENTRO DE PSICOMOTRICIDAD CALA,1,Pendiente,VENTA FALABELLA 7 DIAS
3779,4914,9048,OT #14876 — No hay,3388,MK-221,PISCINA SENSORIAL CUADRADA PARA LACTANTES 100x100x30 CMS,1,Pendiente,VENTA FALABELLA 7 DIAS
3780,4914,9048,OT #14876 — No hay,912,MK-72,SET DE GATEO 4 PIEZAS,1,Pendiente,VENTA FALABELLA 7 DIAS
3782,5135,8866,OT #15305 — No hay,0,envio didactico,ENVIO DIDACTICO,1,Pendiente,
3783,5135,8866,OT #15305 — No hay,3801,MK-246,SET PSICOMOTRICIDAD SOL Y LUNA,1,Pendiente,
3784,4905,8869,OT #14859 — No hay,4277,MK-253,CAMINO CON TEXTURAS (5 PIEZAS),2,Pendiente,
3785,4905,8869,OT #14859 — No hay,482,MK-56,SET PSICOMOTRIZ ESCALADA VESTIBULAR,1,Pendiente,
3786,4894,9054,OT #14781 — TIEMPO DE ENTREGA 8 DIAS HABILES -,10356,MK-135,CENTRO RECREATIVO DE GATEO 10 PIEZAS,1,Pendiente,COMPRA AGIL
3789,5030,9053,OT #15097 — No hay,3337,MK-255,CUNCUNA CON ESPEJOS 5 CUERPOS,1,Pendiente,COMPRA AGIL TIEMPO ENTREGA 45 DIAS HABILES 
3790,5030,9053,OT #15097 — No hay,3890,MK-304,MODULO NÂº 3 (19 PIEZAS),1,Pendiente,COMPRA AGIL TIEMPO ENTREGA 45 DIAS HABILES 
3792,5030,9053,OT #15097 — No hay,4302,MK-254,SET 12 CINTAS SATIN,2,Pendiente,COMPRA AGIL TIEMPO ENTREGA 45 DIAS HABILES 
3793,5030,9053,OT #15097 — No hay,2422,MK-185,SET CUBOS DE TEXTURAS 20x20x20 CMS (6 PIEZAS),1,Pendiente,COMPRA AGIL TIEMPO ENTREGA 45 DIAS HABILES 
3794,4942,9065,OT #14924 — No hay,116,MK-10,CENTRO DE ESTIMULACION MOTRIZ,1,Pendiente,COMPRA AGIL - ENTREGA 45 DIAS HABILES
3795,4942,9065,OT #14924 — No hay,1019,MK-60,COLUMPIO VESTIBULADOR MUDADOR 96x66x10 CMS - 1 PIEZA,1,Pendiente,COMPRA AGIL - ENTREGA 45 DIAS HABILES
