decision_cliente,accion_requerida,codigo_normalizado,ejemplo_codigo_original,filas,pagos,cantidad_total,total_estimado,primera_fecha_doc,ultima_fecha_doc,muestras_pago_id,producto_destino_aprobado,comentario_cliente
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,GAS,gas,2,2,2,26800,2019-07-05 00:00:00,2019-07-26 00:00:00,2480 | 2567,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,HABLEMOS,hablemos,2,2,30,829410,2022-12-01 00:00:00,2022-12-01 00:00:00,7982 | 8251,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,JUEGPLAS1801,JUEGPLAS1801,2,1,0,0,2018-06-20 00:00:00,2018-06-20 00:00:00,1851,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,LIJ0440,LIJ0440,2,2,20,4160,2024-06-26 00:00:00,2024-10-07 00:00:00,11966 | 12643,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,LIJ0706,LIJ0706,2,2,20,8400,2024-07-11 00:00:00,2024-10-07 00:00:00,12041 | 12643,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,LJO380,ljo380,2,2,20,4190,2022-12-06 00:00:00,2024-03-28 00:00:00,11260 | 8151,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,LJO706,ljo706,2,2,120,54770,2022-12-06 00:00:00,2024-03-28 00:00:00,11260 | 8151,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,LONACOL5,lonacol5,2,2,90.1,306143.2,2020-11-17 00:00:00,2022-11-08 00:00:00,4297 | 7801,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,MO05,MO05,2,2,45,23150,2019-02-06 00:00:00,2019-04-24 00:00:00,2022 | 2230,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,MUD001,MUD001,2,2,9,1966383,2024-02-06 00:00:00,2024-08-13 00:00:00,11028 | 12304,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,NAPASANTIAGO,NAPASANTIAGO,2,2,40,148000,2022-01-21 00:00:00,2022-04-19 00:00:00,6013 | 6728,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,PEG0070,PEG0070,2,2,2,39077,2024-02-12 00:00:00,2024-11-28 00:00:00,10998 | 12836,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,PERNO,perno,2,2,50,5900,2022-08-17 00:00:00,2022-09-13 00:00:00,7540 | 7542,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,PERNOCOCHE,PERNOCOCHE,2,2,365,54785,2024-05-17 00:00:00,2025-07-11 00:00:00,11749 | 14620,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,PINOCEPILLADO,PINOCEPILLADO,2,2,46,85234,2021-01-11 00:00:00,2021-08-10 00:00:00,4559 | 5391,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,PIR,PIR,2,2,20,16800,2025-05-02 00:00:00,2025-06-12 00:00:00,14067 | 14247,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,PISTOLAMUZI,PISTOLAMUZI,2,2,2,58824,2024-01-10 00:00:00,2024-08-29 00:00:00,10944 | 12184,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,PN1270,PN1270,2,2,18,96228,2024-08-26 00:00:00,2024-08-28 00:00:00,12305 | 12366,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,R6042,R6042,2,2,2,18484,2022-05-09 00:00:00,2024-10-04 00:00:00,12547 | 6769,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,R6055,R6055,2,2,2,138638,2024-11-20 00:00:00,2024-11-25 00:00:00,12850 | 12886,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,RETAR1,RETAR1,2,2,2,22800,2024-07-25 00:00:00,2024-11-13 00:00:00,11831 | 12694,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,RULETAALTERNATIVA,ruletaalternativa,2,2,45,752535,2022-12-01 00:00:00,2022-12-01 00:00:00,7982 | 8251,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,SALASIRIO,SALASIRIO,2,2,2,239496,2022-08-12 00:00:00,2022-09-14 00:00:00,7602 | 7603,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,SILLA3AA,SILLA3AA,2,2,12,201600,2019-03-21 00:00:00,2019-07-24 00:00:00,2106 | 2561,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,TANCAMANZANANEGRO,TANCAMANZANANEGRO,2,2,200,7600,2021-07-22 00:00:00,2021-07-22 00:00:00,5329 | 5364,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,TERCIADOMUEBLISTA15X122X244,TERCIADOMUEBLISTA15X122X244,2,2,20,552940,2021-01-11 00:00:00,2021-01-11 00:00:00,4555 | 4556,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,TIJERA,tijera,2,2,15,40920,2020-09-22 00:00:00,2021-10-07 00:00:00,4078 | 5948,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,TOR0901,TOR0901,2,2,7,6410,2024-03-28 00:00:00,2024-10-29 00:00:00,11260 | 12636,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,UNLJO710,unljo710,2,2,20,9550,2022-12-06 00:00:00,2024-03-28 00:00:00,11260 | 8151,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,VELC250000AZMAR,VELC250000AZMAR,2,2,11,49780,2021-05-31 00:00:00,2024-02-22 00:00:00,11130 | 5070,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,VELC250000BLANR,VELC250000BLANR,2,2,11,49780,2021-05-31 00:00:00,2024-02-22 00:00:00,11130 | 5070,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,VELC500000BLANR,VELC500000BLANR,2,2,11,97700,2021-05-31 00:00:00,2024-02-22 00:00:00,11130 | 5070,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,VELCRO5CMS.,VELCRO5CMS.,2,2,9,79500,2021-07-22 00:00:00,2021-08-23 00:00:00,5329 | 5371,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,VIPUBLACK,VIPUBLACK,2,2,28,115304,2024-07-23 00:00:00,2024-07-25 00:00:00,11830 | 11831,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,VTAS-003,VTAS-003,2,2,12,0,2017-01-30 00:00:00,2017-03-07 00:00:00,34 | 99,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,WH708025,WH708025,2,2,184,352728,2025-04-15 00:00:00,2025-10-27 00:00:00,13956 | 15262,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,00004,00004,1,1,50,163100,2024-08-30 00:00:00,2024-08-30 00:00:00,12750,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,0001001,0001001,1,1,6,22662,2021-01-08 00:00:00,2021-01-08 00:00:00,4582,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,00043,00043,1,1,50,163100,2024-08-30 00:00:00,2024-08-30 00:00:00,12750,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,001002082003150,001002082003150,1,1,1160,4203840,2022-09-01 00:00:00,2022-09-01 00:00:00,7494,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,001005102103150,001005102103150,1,1,40,171360,2022-06-16 00:00:00,2022-06-16 00:00:00,7528,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,001005500203150,001005500203150,1,1,180,809640,2022-09-01 00:00:00,2022-09-01 00:00:00,7494,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,0010056002403150,0010056002403150,1,1,180,809640,2022-09-01 00:00:00,2022-09-01 00:00:00,7494,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,00147,00147,1,1,50,97500,2024-08-30 00:00:00,2024-08-30 00:00:00,12750,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,005030999903300,005030999903300,1,1,4.9,31987.2,2022-06-16 00:00:00,2022-06-16 00:00:00,7528,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,005032000303140,005032000303140,1,1,7,18564,2022-06-16 00:00:00,2022-06-16 00:00:00,7528,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,009046999903150,009046999903150,1,1,2,2448,2022-06-16 00:00:00,2022-06-16 00:00:00,7528,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,018,018,1,1,2,191200,2024-08-20 00:00:00,2024-08-20 00:00:00,12218,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,020066212032,020066212032,1,1,3,26970,2024-11-13 00:00:00,2024-11-13 00:00:00,12730,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,02887404039,02887404039,1,1,4,21480,2024-11-11 00:00:00,2024-11-11 00:00:00,12683,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,0313008,0313008,1,1,178,0,2017-03-24 00:00:00,2017-03-24 00:00:00,142,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,0313011,0313011,1,1,160,0,2017-03-24 00:00:00,2017-03-24 00:00:00,142,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,050963228,050963228,1,1,11,14036,2022-06-17 00:00:00,2022-06-17 00:00:00,7536,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,0700-01BL,0700-01BL,1,1,1,49990,2022-10-04 00:00:00,2022-10-04 00:00:00,7614,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,088381196123,088381196123,1,1,2,18470,2024-11-20 00:00:00,2024-11-20 00:00:00,12760,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,088381450300,088381450300,1,1,2,8050,2024-11-13 00:00:00,2024-11-13 00:00:00,12685,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,10000104122508,10000104122508,1,1,4,59960,2025-04-28 00:00:00,2025-04-28 00:00:00,13934,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1000104022006,1000104022006,1,1,4,31960,2025-04-28 00:00:00,2025-04-28 00:00:00,13934,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,10003740,10003740,1,1,400,64000,2022-09-30 00:00:00,2022-09-30 00:00:00,7584,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,10004121,10004121,1,1,13,195000,2022-09-30 00:00:00,2022-09-30 00:00:00,7584,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,100-15,100-15,1,1,97,448237,2022-09-12 00:00:00,2022-09-12 00:00:00,7604,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,100314,100314,1,1,2,11600,2019-04-24 00:00:00,2019-04-24 00:00:00,2230,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1010402,1010402,1,1,100,4600,2024-07-22 00:00:00,2024-07-22 00:00:00,11822,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,101470705620,101470705620,1,1,10,25300,2022-09-26 00:00:00,2022-09-26 00:00:00,7600,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1024,1024,1,1,10,15500,2021-05-03 00:00:00,2021-05-03 00:00:00,4968,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,10412250,10412250,1,1,40,336280,2025-04-29 00:00:00,2025-04-29 00:00:00,14019,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1047,1047,1,1,500,18500,2025-01-06 00:00:00,2025-01-06 00:00:00,13361,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,107101000202025,107101000202025,1,1,1,6120,2022-06-16 00:00:00,2022-06-16 00:00:00,7528,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1092,1092,1,1,4,11764,2022-12-14 00:00:00,2022-12-14 00:00:00,8098,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1095,1095,1,1,1,496,2022-12-14 00:00:00,2022-12-14 00:00:00,8098,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1-17-49-60-73,1-17-49-60-73,1,1,1,20252,2024-01-02 00:00:00,2024-01-02 00:00:00,10999,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1-2/3,1-2/3,1,1,1,158824,2024-07-24 00:00:00,2024-07-24 00:00:00,11833,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,12749,12749,1,1,1,173599,2024-05-13 00:00:00,2024-05-13 00:00:00,11721,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314016,1314016,1,1,24,0,2017-02-08 00:00:00,2017-02-08 00:00:00,50,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314019,1314019,1,1,180,0,2017-03-01 00:00:00,2017-03-01 00:00:00,90,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314021,1314021,1,1,3,0,2017-03-07 00:00:00,2017-03-07 00:00:00,102,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314028,1314028,1,1,16,73952,2021-05-04 00:00:00,2021-05-04 00:00:00,4942,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314039,1314039,1,1,200,2452200,2022-05-19 00:00:00,2022-05-19 00:00:00,7353,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314054,1314054,1,1,16,0,2017-02-16 00:00:00,2017-02-16 00:00:00,69,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314066,1314066,1,1,3,40200,2021-03-15 00:00:00,2021-03-15 00:00:00,4769,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314069,1314069,1,1,3,13500,2021-03-15 00:00:00,2021-03-15 00:00:00,4769,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314070,1314070,1,1,2,7600,2018-02-27 00:00:00,2018-02-27 00:00:00,1380,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314077,1314077,1,1,125,0,2017-02-08 00:00:00,2017-02-08 00:00:00,60,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314079,1314079,1,1,1,672,2018-01-31 00:00:00,2018-01-31 00:00:00,1473,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314089,1314089,1,1,6,28818,2018-03-01 00:00:00,2018-03-01 00:00:00,1404,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314095,1314095,1,1,35.2,0,2017-03-01 00:00:00,2017-03-01 00:00:00,87,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314150,1314150,1,1,1,0,2017-01-25 00:00:00,2017-01-25 00:00:00,31,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314151,1314151,1,1,0.25,4202,2017-01-25 00:00:00,2017-01-25 00:00:00,31,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314152,1314152,1,1,0.15,3138.6,2017-01-25 00:00:00,2017-01-25 00:00:00,31,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314153,1314153,1,1,0.15,2382.2999999999997,2017-01-25 00:00:00,2017-01-25 00:00:00,31,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314154,1314154,1,1,1,0,2017-01-30 00:00:00,2017-01-30 00:00:00,35,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314158,1314158,1,1,1,0,2017-02-08 00:00:00,2017-02-08 00:00:00,50,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314161,1314161,1,1,25,0,2017-02-08 00:00:00,2017-02-08 00:00:00,60,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314164,1314164,1,1,12,0,2017-02-08 00:00:00,2017-02-08 00:00:00,60,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314171,1314171,1,1,2,0,2017-02-24 00:00:00,2017-02-24 00:00:00,82,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314172,1314172,1,1,54,0,2017-03-08 00:00:00,2017-03-08 00:00:00,106,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314173,1314173,1,1,12,0,2017-03-08 00:00:00,2017-03-08 00:00:00,107,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314174,1314174,1,1,12,0,2017-03-08 00:00:00,2017-03-08 00:00:00,107,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314175,1314175,1,1,6,0,2017-03-08 00:00:00,2017-03-08 00:00:00,107,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314176,1314176,1,1,6,0,2017-03-08 00:00:00,2017-03-08 00:00:00,107,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314177,1314177,1,1,540,0,2017-03-08 00:00:00,2017-03-08 00:00:00,108,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314178,1314178,1,1,3,0,2017-03-08 00:00:00,2017-03-08 00:00:00,108,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314179,1314179,1,1,11,14674,2019-03-04 00:00:00,2019-03-04 00:00:00,2159,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314182,1314182,1,1,24,4080,2021-03-15 00:00:00,2021-03-15 00:00:00,4772,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314186,1314186,1,1,1,58025,2024-04-03 00:00:00,2024-04-03 00:00:00,11263,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314195,1314195,1,1,5.86,13964.380000000001,2019-02-06 00:00:00,2019-02-06 00:00:00,1979,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314196,1314196,1,1,101,49490,2018-02-22 00:00:00,2018-02-22 00:00:00,1363,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314204,1314204,1,1,50,2500,2018-01-31 00:00:00,2018-01-31 00:00:00,1473,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314205,1314205,1,1,1,1261,2018-01-31 00:00:00,2018-01-31 00:00:00,1473,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314207,1314207,1,1,1,505,2018-01-31 00:00:00,2018-01-31 00:00:00,1473,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314214,1314214,1,1,100,4800,2021-07-22 00:00:00,2021-07-22 00:00:00,5364,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314231,1314231,1,1,15,49035,2017-10-31 00:00:00,2017-10-31 00:00:00,831,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314232,1314232,1,1,50,59800,2018-03-22 00:00:00,2018-03-22 00:00:00,1478,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314239,1314239,1,1,2,14800,2019-02-06 00:00:00,2019-02-06 00:00:00,1982,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314240,1314240,1,1,3,9690,2019-02-06 00:00:00,2019-02-06 00:00:00,1982,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314249,1314249,1,1,4,9716,2018-03-05 00:00:00,2018-03-05 00:00:00,1409,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314252,1314252,1,1,30,17700,2021-03-15 00:00:00,2021-03-15 00:00:00,4771,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314253,1314253,1,1,33.6,87024,2020-09-22 00:00:00,2020-09-22 00:00:00,4077,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314255,1314255,1,1,12,4032,2018-03-06 00:00:00,2018-03-06 00:00:00,1405,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1314270,1314270,1,1,5,8900,2021-05-03 00:00:00,2021-05-03 00:00:00,4949,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1320002,1320002,1,1,19,13110,2021-07-22 00:00:00,2021-07-22 00:00:00,5372,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1324260,1324260,1,1,15,26700,2019-02-06 00:00:00,2019-02-06 00:00:00,1982,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1324264,1324264,1,1,30,46200,2021-03-15 00:00:00,2021-03-15 00:00:00,4769,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1324265,1324265,1,1,15,23100,2021-03-15 00:00:00,2021-03-15 00:00:00,4769,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1324266,1324266,1,1,15,23100,2021-03-15 00:00:00,2021-03-15 00:00:00,4769,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1326265,1326265,1,1,150,403500,2021-02-09 00:00:00,2021-02-09 00:00:00,4926,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1326276,1326276,1,1,1,60500,2020-06-03 00:00:00,2020-06-03 00:00:00,3789,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1326280,1326280,1,1,4,840,2018-02-28 00:00:00,2018-02-28 00:00:00,1467,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1326281,1326281,1,1,2,1680,2018-01-31 00:00:00,2018-01-31 00:00:00,1473,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1326282,1326282,1,1,10,1260,2018-01-31 00:00:00,2018-01-31 00:00:00,1473,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1326283,1326283,1,1,1,840,2018-01-31 00:00:00,2018-01-31 00:00:00,1473,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1326284,1326284,1,1,1,1260,2018-01-31 00:00:00,2018-01-31 00:00:00,1473,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1326285,1326285,1,1,1,210,2018-01-31 00:00:00,2018-01-31 00:00:00,1473,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1326286,1326286,1,1,1,252,2018-01-31 00:00:00,2018-01-31 00:00:00,1473,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1326287,1326287,1,1,1,9000,2018-03-20 00:00:00,2018-03-20 00:00:00,1472,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1326288,1326288,1,1,2,3960,2018-03-20 00:00:00,2018-03-20 00:00:00,1472,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1326289,1326289,1,1,5,125,2018-01-31 00:00:00,2018-01-31 00:00:00,1473,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1326293,1326293,1,1,20,66900,2021-08-23 00:00:00,2021-08-23 00:00:00,5370,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1326294,1326294,1,1,183,424560,2019-12-18 00:00:00,2019-12-18 00:00:00,3200,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1326295,1326295,1,1,100,1700,2019-02-06 00:00:00,2019-02-06 00:00:00,1982,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,132669,132669,1,1,1500,135000,2022-08-17 00:00:00,2022-08-17 00:00:00,7350,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,132675,132675,1,1,0,0,2021-09-23 00:00:00,2021-09-23 00:00:00,5511,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,13306900,13306900,1,1,1,5034,2019-02-28 00:00:00,2019-02-28 00:00:00,2073,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1514,1514,1,1,387,796833,2026-02-04 00:00:00,2026-02-04 00:00:00,16005,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1535,1535,1,1,72,161784,2026-02-04 00:00:00,2026-02-04 00:00:00,16005,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,16075X,16075X,1,1,5,70965,2024-11-12 00:00:00,2024-11-12 00:00:00,12682,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1639300588,1639300588,1,1,10000,1200000,2024-12-03 00:00:00,2024-12-03 00:00:00,12992,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,165077,165077,1,1,1,6126,2024-11-04 00:00:00,2024-11-04 00:00:00,12653,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1684,1684,1,1,1,3185,2022-09-06 00:00:00,2022-09-06 00:00:00,7497,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,16867X,16867X,1,1,1,13436,2024-11-04 00:00:00,2024-11-04 00:00:00,12653,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,168726,168726,1,1,3,14043,2024-11-04 00:00:00,2024-11-04 00:00:00,12653,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,168734,168734,1,1,1,19319,2024-11-04 00:00:00,2024-11-04 00:00:00,12653,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1753,1753,1,1,1,3500,2022-04-20 00:00:00,2022-04-20 00:00:00,6595,"",""
"",MAPEAR_PRODUCTO_O_DEJAR_CODIGO_LEGACY,1816802,1816802,1,1,1,11840,2024-11-06 00:00:00,2024-11-06 00:00:00,12648,"",""
